5.173811476376846130e-01,-2.275673551061245092e+01,1.000000000000000000e+00
1.577166643764055820e+01,4.237583077252911323e+01,1.000000000000000000e+00
1.024227269450749844e+01,2.970378046165938812e+01,1.000000000000000000e+00
1.055411188754043295e+01,4.937647395126133887e+01,-1.000000000000000000e+00
-7.637605777721571343e+00,-3.037768884442220951e+01,-1.000000000000000000e+00
6.372962262416402623e+00,1.685449867791038514e+01,1.000000000000000000e+00
2.957088902213888204e+00,6.575073250911159128e+00,1.000000000000000000e+00
-1.514974974053520462e+01,-8.080004287858214695e+01,1.000000000000000000e+00
-1.281776757076208106e+01,-7.521725148288427931e+01,1.000000000000000000e+00
-1.018813506225428878e+00,3.473522475523469932e+00,-1.000000000000000000e+00
-1.815585101079484076e+01,-7.690095047523760741e+01,-1.000000000000000000e+00
7.900456283921728939e+00,3.883120131494317917e+01,-1.000000000000000000e+00
-1.421944184968390701e+01,-6.050703923390266681e+01,-1.000000000000000000e+00
-3.230329335621203501e+00,-3.542878582148217248e+01,1.000000000000000000e+00
1.720287353136534136e+01,7.870828271278494981e+01,-1.000000000000000000e+00
9.489818402714860213e+00,2.810869720574572739e+01,1.000000000000000000e+00
9.791033066732611090e+00,5.566819123847638195e+01,-1.000000000000000000e+00
2.857204449716719719e+00,1.169513328092609994e+00,1.000000000000000000e+00
-1.093015957643262048e+01,-4.145465589937825257e+01,-1.000000000000000000e+00
-4.508092866547953825e+00,-2.630136496819838499e+01,1.000000000000000000e+00
1.167388951714191947e+01,3.121024798113342058e+01,1.000000000000000000e+00
-5.371692823292632646e+00,-6.805902951475736984e+00,-1.000000000000000000e+00
-1.612482721076870718e+01,-9.081362109626240908e+01,1.000000000000000000e+00
-7.131086125897145855e+00,-5.891195597798898831e+01,1.000000000000000000e+00
1.004739901366351162e+00,1.729757736010862956e+01,-1.000000000000000000e+00
-1.191982133578295056e+01,-6.839383977703135997e+01,1.000000000000000000e+00
2.298703799672636450e+01,8.154398627885369422e+01,1.000000000000000000e+00
1.996406440621124290e+01,7.667012077467303754e+01,1.000000000000000000e+00
-1.182507626365095632e+01,-3.640355892231829671e+01,-1.000000000000000000e+00
7.292110949174910317e+00,3.555241906667618679e+01,-1.000000000000000000e+00
6.323952838196311710e+00,3.750196526834846367e+01,-1.000000000000000000e+00
1.189529457597082285e+01,2.908347030658184806e+01,1.000000000000000000e+00
-6.687060833404515847e+00,-3.675802186807689509e+01,1.000000000000000000e+00
-1.442464178863388469e+01,-4.606267419423997467e+01,-1.000000000000000000e+00
3.015619642635991582e-02,-1.389516186664761044e+01,1.000000000000000000e+00
-8.413223461005404857e+00,-5.368362752804972615e+01,1.000000000000000000e+00
6.405722820314164068e+00,3.998320588865861680e+01,-1.000000000000000000e+00
8.426493338683961554e+00,1.109447580933323074e+01,1.000000000000000000e+00
-1.233858469744433251e+00,-2.514936039448295446e+01,1.000000000000000000e+00
1.957139327494757453e+01,6.904916744086325764e+01,1.000000000000000000e+00
-1.104379076133152893e+00,-3.028907310798255637e+01,1.000000000000000000e+00
-1.552722579597480745e+01,-8.762345458443506629e+01,1.000000000000000000e+00
-8.899132510403097385e+00,-2.621274923175873539e+01,-1.000000000000000000e+00
1.031067149729796206e+01,2.509576216679768379e+01,1.000000000000000000e+00
1.508499318656282462e+01,4.290752519116700370e+01,1.000000000000000000e+00
2.098624088118959108e+01,6.825162581290643971e+01,1.000000000000000000e+00
-9.078795525366944119e+00,-2.479489744872436319e+01,-1.000000000000000000e+00
-1.071668169043698216e+00,-1.327485171157007215e+01,1.000000000000000000e+00
-7.429161783371249772e-01,-7.110698206246640618e-02,-1.000000000000000000e+00
4.569282663164843328e+00,-2.552347602372618152e+00,1.000000000000000000e+00
-5.595640661206781274e+00,-9.375759308225536159e+00,-1.000000000000000000e+00
3.955207829850706069e+00,-3.881583648967340316e+00,1.000000000000000000e+00
-9.691573395283256787e+00,-5.731687272207531691e+01,1.000000000000000000e+00
-8.965013330347570530e+00,-2.825091116987065476e+01,-1.000000000000000000e+00
1.353947653511801441e+01,8.030336596869861410e+01,-1.000000000000000000e+00
-5.101072161550237460e+00,-1.930072178946615935e+01,-1.000000000000000000e+00
-2.024224761971736086e+01,-7.353355249053096543e+01,-1.000000000000000000e+00
1.542074334285826431e+01,6.054205674265703152e+01,1.000000000000000000e+00
6.628532393436623593e+00,9.853855499178157729e+00,1.000000000000000000e+00
1.165041164024226816e+01,2.722253984134923499e+01,1.000000000000000000e+00
-3.146993015989731912e+00,-1.114807403701850319e+01,-1.000000000000000000e+00
6.021521432365708471e+00,1.924712356178088868e+01,1.000000000000000000e+00
-1.719918851918423641e+01,-5.634209962123918558e+01,-1.000000000000000000e+00
-8.297206149528701502e+00,-4.623990566711927386e+01,1.000000000000000000e+00
-1.006562058488561107e+01,-3.285892946473236265e+01,-1.000000000000000000e+00
2.204747090903591555e-01,-2.257950403773314818e+01,1.000000000000000000e+00
-5.483019227010688113e-01,1.632280425927249112e+01,-1.000000000000000000e+00
1.751793101318972479e+00,-7.514828842992923086e+00,1.000000000000000000e+00
-5.817969500839823560e+00,-1.371793039376831658e+01,-1.000000000000000000e+00
4.443753108924818562e+00,4.005216894161360841e+00,1.000000000000000000e+00
-9.324147545538744808e+00,-3.471985992996498283e+01,-1.000000000000000000e+00
-1.713278263321053707e+00,4.625527049238899124e+00,-1.000000000000000000e+00
1.677347868655624552e+01,8.234152790681054057e+01,-1.000000000000000000e+00
1.954706205822131793e+01,6.426391767312225056e+01,1.000000000000000000e+00
-1.708008634007920534e+01,-7.539448295576359271e+01,-1.000000000000000000e+00
-1.896690951468299602e+01,-7.424247838204816219e+01,-1.000000000000000000e+00
1.105575418988985881e+01,6.683377402987207461e+01,-1.000000000000000000e+00
-1.708602825941718351e+01,-8.700314442935751913e+01,1.000000000000000000e+00
1.294157682320926384e+01,4.281890945472736121e+01,1.000000000000000000e+00
2.021313076494201155e+01,7.773350961194883268e+01,1.000000000000000000e+00
-7.314006264388455136e-01,5.600300150075036676e+00,-1.000000000000000000e+00
1.311390493430351611e+01,7.853105123990565062e+01,-1.000000000000000000e+00
-3.396520883303768557e+00,-1.637640248695776179e+01,-1.000000000000000000e+00
2.314172843078551622e+01,8.021475023225897871e+01,1.000000000000000000e+00
-8.549344887879712473e+00,-5.120238690773958012e+01,1.000000000000000000e+00
-1.129954882032659214e+01,-4.455620667476595287e+01,-1.000000000000000000e+00
-1.581298653152922107e+01,-4.951868791538625914e+01,-1.000000000000000000e+00
1.218628778441502547e+01,3.307117844636603365e+01,1.000000000000000000e+00
3.039887267523897929e+00,3.827985421282069645e+00,1.000000000000000000e+00
1.672199442205720388e+01,5.106017294361466696e+01,1.000000000000000000e+00
-7.585333246023873599e+00,-4.296112341885228147e+01,1.000000000000000000e+00
-1.250279581243776050e+01,-4.925284070606731035e+01,-1.000000000000000000e+00
1.460019001767262026e+01,4.485707139283926637e+01,1.000000000000000000e+00
7.869323191264536277e+00,5.345279782748515629e+01,-1.000000000000000000e+00
1.639019063813177723e+01,6.284606589008789257e+01,1.000000000000000000e+00
6.782777027137699477e+00,3.909704852426211374e+01,-1.000000000000000000e+00
1.438336467055020762e+01,4.414814550132208382e+01,1.000000000000000000e+00
1.709694646435289123e+00,-1.424962481240620882e+01,1.000000000000000000e+00
6.170161082424599819e+00,2.731115557778888103e+01,-1.000000000000000000e+00
-6.363253667626100452e+00,-2.249088830129350214e+01,-1.000000000000000000e+00
1.058081648176676559e+01,6.621346387479452744e+01,-1.000000000000000000e+00
3.960108131084624006e+00,-5.122203959122415995e+00,1.000000000000000000e+00
1.679732385209915435e+01,6.213713999857071002e+01,1.000000000000000000e+00
4.813797527647900587e+00,9.322161080540263711e+00,1.000000000000000000e+00
-1.111244180828799699e+01,-3.578324876724075665e+01,-1.000000000000000000e+00
-1.534510686416936665e+01,-7.406524690916886300e+01,1.000000000000000000e+00
-9.354891446063522409e-01,-2.594690202243979371e+01,1.000000000000000000e+00
-2.029467046114926276e+01,-7.291324233545343247e+01,-1.000000000000000000e+00
4.494329131211908468e+00,-4.944972486243123910e+00,1.000000000000000000e+00
-1.212466936560231190e+01,-7.149539055241905317e+01,1.000000000000000000e+00
1.267433009911791686e+01,6.204852426213105332e+01,-1.000000000000000000e+00
1.403124035399772218e+01,4.955370542414063806e+01,1.000000000000000000e+00
6.074518408239919509e+00,-8.686486100192961635e-01,1.000000000000000000e+00
-1.067096419954954456e+01,-2.984599442578431905e+01,-1.000000000000000000e+00
-4.931794720610836791e+00,-3.259308225541341386e+01,1.000000000000000000e+00
7.922309526729025109e+00,3.803365968698633992e+01,-1.000000000000000000e+00
-1.695068998471432309e+01,-5.581040520260129512e+01,-1.000000000000000000e+00
-3.022433368012335642e+00,-3.711248481383547926e+01,1.000000000000000000e+00
6.388280881578154435e-01,1.906989208890159304e+01,-1.000000000000000000e+00
1.697769123272868796e+01,6.435253340956191437e+01,1.000000000000000000e+00
-6.916123187108851766e+00,-4.694883155863646351e+01,1.000000000000000000e+00
6.566726704494341149e+00,4.255306224540841242e+01,-1.000000000000000000e+00
4.763658465414753351e+00,-5.299435432001723179e+00,1.000000000000000000e+00
2.277831522714857471e+01,8.136675480597439503e+01,1.000000000000000000e+00
-1.308064707714977537e+01,-5.660794683055812726e+01,-1.000000000000000000e+00
3.100835011796262641e+00,-1.265454155649253387e+01,1.000000000000000000e+00
1.246551358483647576e+01,7.011255627813905278e+01,-1.000000000000000000e+00
-7.285279566094778225e+00,-2.302258271993139260e+01,-1.000000000000000000e+00
3.060555768813555400e+00,6.309226041592221002e+00,1.000000000000000000e+00
-1.327611471607369431e+01,-6.564675194740226516e+01,1.000000000000000000e+00
-8.347319285069689343e+00,-2.364289287500893266e+01,-1.000000000000000000e+00
8.126104381098153695e+00,2.615915100407345051e+01,1.000000000000000000e+00
-2.082174308545526387e+01,-7.636925605659972405e+01,-1.000000000000000000e+00
-8.247235230410336015e+00,-6.387443721860929458e+01,1.000000000000000000e+00
-6.839895364751730433e+00,-4.030265132566282205e+01,1.000000000000000000e+00
-9.287670338870341880e+00,-4.074573000786107002e+01,-1.000000000000000000e+00
7.660463034206133059e-01,-1.823733295219037487e+01,1.000000000000000000e+00
1.331988721284412591e+01,4.680661759451152903e+01,1.000000000000000000e+00
-7.344334847182232728e+00,-5.111377117129993053e+01,1.000000000000000000e+00
-1.270697310284394987e+01,-4.083434574430071962e+01,-1.000000000000000000e+00
-4.851401862485330341e+00,-2.851675837918958933e+01,1.000000000000000000e+00
